# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Mar  5 18:00:22 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0038518 -0.60000 9.95000 0.9441985488 2.4604360520    0.942  1.044  3.7075  3.150    3  0.000  0.488     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-12      0.00 7.308e-01 2.654e-01 6.153e-04 2.464e-04 1.683e-03 -1.000 3.799e-03 2.161 3.162 2.839 2.419 2.157 1.955 1.529 1.473
0.0038518 -0.60000 9.95000 0.9447072148 2.4605574881    0.942  1.092  3.7058  3.095    3  0.000  0.480     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-12      0.00 7.293e-01 2.669e-01 6.061e-04 2.581e-04 1.684e-03 -1.000 3.797e-03 2.040 3.052 2.727 2.303 2.040 1.837 1.408 1.351
0.0038518 -0.60000 9.95000 0.9451867342 2.4606718283    0.942  1.143  3.7040  3.038    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -5.38e-12      0.00 7.282e-01 2.680e-01 5.997e-04 2.663e-04 1.685e-03 -1.000 3.800e-03 1.914 2.940 2.611 2.184 1.918 1.714 1.282 1.224
0.0038518 -0.60000 9.95000 0.9456003308 2.4607703422    0.943  1.190  3.7022  2.983    3  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-12      0.00 7.273e-01 2.688e-01 5.951e-04 2.723e-04 1.685e-03 -1.000 3.826e-03 1.795 2.834 2.502 2.071 1.804 1.599 1.163 1.105
0.0038518 -0.60000 9.95000 0.9459879994 2.4608625905    0.943  1.239  3.7003  2.926    3  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-12      0.00 7.267e-01 2.694e-01 5.920e-04 2.763e-04 1.686e-03 -1.000 3.851e-03 1.672 2.726 2.391 1.956 1.686 1.480 1.041 0.982
0.0038518 -0.60000 9.95000 0.9463461637 2.4609477407    0.943  1.289  3.6982  2.869    3  0.000  0.467     0.00     0.00     0.00     0.00     0.00 -1 -9.15e-12      0.00 7.263e-01 2.699e-01 5.899e-04 2.790e-04 1.686e-03 -1.000 3.793e-03 1.548 2.620 2.280 1.842 1.569 1.360 0.917 0.858
0.0038518 -0.60000 9.95000 0.9466288090 2.4610148847    0.944  1.331  3.6964  2.819    3  0.000  0.466     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-11      0.00 7.261e-01 2.701e-01 5.888e-04 2.805e-04 1.687e-03 -1.000 3.817e-03 1.441 2.529 2.186 1.743 1.468 1.258 0.811 0.751
0.0038518 -0.60000 9.95000 0.9466536045 2.4610207729    0.944  1.335  3.6963  2.815    3  0.000  0.466     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 7.261e-01 2.701e-01 5.887e-04 2.806e-04 1.687e-03 -1.000 3.819e-03 1.432 2.521 2.178 1.735 1.459 1.249 0.802 0.741
0.0038518 -0.60000 9.95000 0.9469398260 2.4610887154    0.944  1.382  3.6941  2.759    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-11      0.00 7.259e-01 2.702e-01 5.881e-04 2.814e-04 1.687e-03 -1.000 3.887e-03 1.314 2.422 2.074 1.626 1.347 1.135 0.685 0.623
0.0038518 -0.60000 9.95000 0.9471844435 2.4611467446    0.944  1.426  3.6922  2.707    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.259e-01 2.702e-01 5.879e-04 2.816e-04 1.687e-03 -1.000 3.887e-03 1.204 2.329 1.977 1.525 1.244 1.030 0.575 0.513
0.0038518 -0.60000 9.95000 0.9474210143 2.4612028322    0.944  1.472  3.6899  2.652    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-11      0.00 7.259e-01 2.702e-01 5.878e-04 2.817e-04 1.687e-03 -1.000 3.887e-03 1.089 2.233 1.876 1.420 1.136 0.920 0.461 0.398
0.0038518 -0.60000 9.95000 0.9476301074 2.4612523783    0.944  1.516  3.6878  2.600    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-11      0.00 7.259e-01 2.702e-01 5.878e-04 2.818e-04 1.687e-03 -1.000 3.887e-03 0.979 2.142 1.782 1.321 1.034 0.816 0.353 0.289
0.0038518 -0.60000 9.95000 0.9478248358 2.4612984981    0.944  1.561  3.6855  2.547    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-11      0.00 7.259e-01 2.702e-01 5.877e-04 2.819e-04 1.687e-03 -1.000 3.887e-03 0.868 2.052 1.687 1.222 0.931 0.712 0.245 0.180
0.0038518 -0.60000 9.95000 0.9479974508 2.4613393623    0.944  1.603  3.6834  2.496    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-11      0.00 7.259e-01 2.702e-01 5.876e-04 2.820e-04 1.687e-03 -1.000 3.887e-03 0.763 1.967 1.597 1.128 0.834 0.613 0.141 0.076
0.0038518 -0.60000 9.95000 0.9481564164 2.4613769800    0.944  1.644  3.6812  2.446    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-11      0.00 7.259e-01 2.702e-01 5.876e-04 2.820e-04 1.687e-03 -1.000 3.887e-03 0.660 1.885 1.511 1.035 0.738 0.515 0.039 -0.028
0.0038518 -0.60000 9.95000 0.9483084083 2.4614129339    0.944  1.685  3.6789  2.395    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-11      0.00 7.259e-01 2.702e-01 5.875e-04 2.821e-04 1.687e-03 -1.000 3.887e-03 0.556 1.806 1.425 0.944 0.642 0.417 -0.063 -0.131
0.0038518 -0.60000 9.95000 0.9484502673 2.4614464789    0.944  1.723  3.6768  2.350    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-11      0.00 7.259e-01 2.702e-01 5.875e-04 2.822e-04 1.687e-03 -1.000 3.887e-03 0.463 1.735 1.349 0.862 0.557 0.329 -0.155 -0.224
0.0038518 -0.60000 9.95000 0.9486110806 2.4614844921    0.944  1.758  3.6750  2.307    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-11      0.00 7.259e-01 2.702e-01 5.874e-04 2.823e-04 1.687e-03 -1.000 3.887e-03 0.376 1.667 1.277 0.785 0.476 0.247 -0.242 -0.311
0.0038518 -0.60000 9.95000 0.9487063885 2.4615070140    0.944  1.774  3.6741  2.288    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-11      0.00 7.259e-01 2.703e-01 5.874e-04 2.823e-04 1.687e-03 -1.000 3.887e-03 0.335 1.636 1.244 0.749 0.439 0.209 -0.282 -0.351
0.0038518 -0.60000 9.95000 0.9488086700 2.4615311780    0.944  1.756  3.6755  2.311    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-11      0.00 7.259e-01 2.703e-01 5.873e-04 2.824e-04 1.687e-03 -1.000 3.887e-03 0.380 1.666 1.277 0.786 0.478 0.250 -0.238 -0.307
0.0038518 -0.60000 9.95000 0.9488964081 2.4615519014    0.944  1.724  3.6777  2.352    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-11      0.00 7.259e-01 2.703e-01 5.873e-04 2.824e-04 1.687e-03 -1.000 3.887e-03 0.460 1.722 1.338 0.853 0.550 0.323 -0.160 -0.228
0.0038518 -0.60000 9.95000 0.9489061832 2.4615542100    0.944  1.722  3.6779  2.355    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-11      0.00 7.259e-01 2.703e-01 5.873e-04 2.824e-04 1.687e-03 -1.000 3.887e-03 0.466 1.727 1.344 0.859 0.556 0.329 -0.153 -0.221
0.0038518 -0.60000 9.95000 0.9490181804 2.4615806563    0.944  1.760  3.6757  2.307    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-11      0.00 7.258e-01 2.703e-01 5.873e-04 2.825e-04 1.687e-03 -1.000 3.887e-03 0.369 1.654 1.265 0.774 0.467 0.238 -0.249 -0.318
0.0038518 -0.60000 9.95000 0.9491411448 2.4616096840    0.944  1.805  3.6730  2.251    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-11      0.00 7.258e-01 2.703e-01 5.872e-04 2.825e-04 1.687e-03 -1.000 3.887e-03 0.256 1.569 1.174 0.676 0.364 0.132 -0.361 -0.430
0.0038518 -0.60000 9.95000 0.9492504597 2.4616354823    0.943  1.848  3.6705  2.199    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-11      0.00 7.258e-01 2.703e-01 5.872e-04 2.826e-04 1.687e-03 -1.000 3.887e-03 0.150 1.491 1.089 0.583 0.267 0.033 -0.465 -0.536
0.0038518 -0.60000 9.95000 0.9493553042 2.4616602191    0.943  1.892  3.6679  2.145    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -8.45e-11      0.00 7.258e-01 2.703e-01 5.871e-04 2.826e-04 1.687e-03 -1.000 3.887e-03 0.041 1.412 1.003 0.490 0.168 -0.068 -0.572 -0.644
0.0038518 -0.60000 9.95000 0.9494507313 2.4616827286    0.943  1.934  3.6652  2.091    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -9.91e-11      0.00 7.258e-01 2.703e-01 5.871e-04 2.827e-04 1.687e-03 -1.000 3.887e-03 -0.066 1.336 0.920 0.399 0.073 -0.167 -0.677 -0.750
0.0038518 -0.60000 9.95000 0.9495409131 2.4617039960    0.943  1.978  3.6625  2.037    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-10      0.00 7.258e-01 2.703e-01 5.871e-04 2.827e-04 1.687e-03 -1.000 3.887e-03 -0.174 1.258 0.835 0.307 -0.025 -0.267 -0.783 -0.857
0.0038518 -0.60000 9.95000 0.9496217370 2.4617230526    0.943  2.019  3.6598  1.985    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-10      0.00 7.258e-01 2.703e-01 5.870e-04 2.828e-04 1.687e-03 -1.000 3.887e-03 -0.277 1.190 0.758 0.220 -0.117 -0.362 -0.884 -0.959
0.0038518 -0.60000 9.95000 0.9496984482 2.4617411360    0.942  2.061  3.6571  1.931    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-10      0.00 7.258e-01 2.703e-01 5.870e-04 2.828e-04 1.687e-03 -1.000 3.887e-03 -0.384 1.126 0.681 0.130 -0.213 -0.462 -0.987 -1.064
0.0038518 -0.60000 9.95000 0.9497665763 2.4617571934    0.942  2.102  3.6543  1.879    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-10      0.00 7.258e-01 2.703e-01 5.870e-04 2.829e-04 1.687e-03 -1.000 3.887e-03 -0.486 1.067 0.608 0.046 -0.304 -0.556 -1.086 -1.163
0.0038518 -0.60000 9.95000 0.9498308301 2.4617723351    0.942  2.144  3.6516  1.826    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-10      0.00 7.258e-01 2.703e-01 5.870e-04 2.829e-04 1.687e-03 -1.000 3.887e-03 -0.589 1.007 0.534 -0.041 -0.396 -0.651 -1.186 -1.264
0.0038518 -0.60000 9.95000 0.9498897791 2.4617862247    0.941  2.185  3.6487  1.774    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.829e-04 1.687e-03 -1.000 3.887e-03 -0.692 0.950 0.462 -0.125 -0.486 -0.744 -1.284 -1.363
0.0038518 -0.60000 9.95000 0.9499441981 2.4617990451    0.941  2.225  3.6459  1.722    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.829e-04 1.687e-03 -1.000 3.887e-03 -0.794 0.895 0.393 -0.207 -0.574 -0.836 -1.381 -1.461
0.0038518 -0.60000 9.95000 0.9499942660 2.4618108390    0.940  2.266  3.6431  1.670    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.830e-04 1.687e-03 -1.000 3.887e-03 -0.895 0.841 0.324 -0.289 -0.661 -0.926 -1.476 -1.557
0.0038518 -0.60000 9.95000 0.9500406384 2.4618217611    0.940  2.306  3.6403  1.618    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.03e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.830e-04 1.687e-03 -1.000 3.887e-03 -0.994 0.790 0.256 -0.368 -0.747 -1.014 -1.569 -1.652
0.0038518 -0.60000 9.95000 0.9500849247 2.4618321908    0.939  2.347  3.6375  1.566    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.830e-04 1.687e-03 -1.000 3.887e-03 -1.097 0.737 0.188 -0.450 -0.834 -1.104 -1.665 -1.749
0.0038518 -0.60000 9.95000 0.9501235485 2.4618412859    0.938  2.385  3.6345  1.515    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -5.45e-10      0.00 7.258e-01 2.703e-01 5.869e-04 2.830e-04 1.687e-03 -1.000 3.887e-03 -1.194 0.693 0.127 -0.523 -0.913 -1.186 -1.753 -1.838
0.0038518 -0.60000 9.95000 0.9501605034 2.4618499873    0.938  2.425  3.6317  1.463    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -6.35e-10      0.00 7.258e-01 2.703e-01 5.868e-04 2.830e-04 1.687e-03 -1.000 3.887e-03 -1.294 0.643 0.063 -0.597 -0.995 -1.271 -1.846 -1.932
0.0038518 -0.60000 9.95000 0.9501940608 2.4618578880    0.937  2.464  3.6288  1.412    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -7.37e-10      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.391 0.594 0.004 -0.667 -1.072 -1.352 -1.936 -2.024
0.0038518 -0.60000 9.95000 0.9502252936 2.4618652409    0.936  2.503  3.6258  1.361    3  0.000  0.464     9.48     7.15     5.03     3.88     3.15  3 -8.55e-10      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.488 0.549 -0.053 -0.735 -1.148 -1.431 -2.024 -2.114
0.0038518 -0.60000 9.95000 0.9502549171 2.4618722144    0.935  2.543  3.6229  1.310    3  0.000  0.464    10.55     7.84     5.50     4.25     3.44  3 -9.94e-10      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.587 0.502 -0.112 -0.804 -1.225 -1.512 -2.114 -2.206
0.0038518 -0.60000 9.95000 0.9502880573 2.4618800151    0.934  2.590  3.6192  1.247    3  0.000  0.464    12.03     8.78     6.12     4.74     3.84  3 -1.19e-09      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.705 0.450 -0.178 -0.885 -1.315 -1.607 -2.221 -2.315
0.0038518 -0.60000 9.95000 0.9503133297 2.4618859634    0.933  2.629  3.6163  1.196    3  0.000  0.464    13.37     9.62     6.68     5.18     4.20  3 -1.38e-09      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.802 0.406 -0.233 -0.950 -1.389 -1.685 -2.309 -2.404
0.0038518 -0.60000 9.95000 0.9503365159 2.4618914204    0.932  2.667  3.6134  1.146    3  0.000  0.464    14.86    10.53     7.29     5.66     4.59  3  -1.6e-09      0.00 7.258e-01 2.703e-01 5.868e-04 2.831e-04 1.687e-03 -1.000 3.887e-03 -1.898 0.366 -0.285 -1.013 -1.461 -1.760 -2.395 -2.492
0.0038518 -0.60000 9.95000 0.9503633380 2.4618977328    0.931  2.714  3.6096  1.083    3  0.000  0.464    16.95    11.80     8.12     6.31     5.12  3 -1.92e-09      0.00 7.258e-01 2.703e-01 5.868e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.016 0.318 -0.347 -1.090 -1.548 -1.852 -2.500 -2.600
0.0038518 -0.60000 9.95000 0.9503877163 2.4619034696    0.929  2.761  3.6059  1.021    3  0.000  0.464    19.30    13.20     9.04     7.04     5.71  3  -2.3e-09      0.00 7.258e-01 2.703e-01 5.868e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.132 0.276 -0.405 -1.161 -1.631 -1.939 -2.603 -2.705
0.0038518 -0.60000 9.95000 0.9504064322 2.4619078737    0.927  2.799  3.6030  0.970    3  0.000  0.464    21.45    14.46     9.86     7.69     6.24  2 -2.66e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.228 0.242 -0.451 -1.220 -1.699 -2.011 -2.687 -2.791
0.0038518 -0.60000 9.95000 0.9504274726 2.4619128246    0.925  2.845  3.5992  0.908    3  0.000  0.464    24.41    16.16    10.97     8.57     6.95  2 -3.18e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.342 0.209 -0.500 -1.285 -1.777 -2.094 -2.787 -2.894
0.0038518 -0.60000 9.95000 0.9504469037 2.4619173966    0.923  2.890  3.5954  0.847    3  0.000  0.464    27.76    18.05    12.19     9.54     7.75  2 -3.79e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.456 0.180 -0.546 -1.346 -1.850 -2.173 -2.885 -2.995
0.0038518 -0.60000 9.95000 0.9504651427 2.4619216879    0.921  2.936  3.5917  0.784    3  0.000  0.464    31.59    20.18    13.56    10.63     8.63  2 -4.53e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.571 0.150 -0.593 -1.408 -1.926 -2.253 -2.984 -3.097
0.0038518 -0.60000 9.95000 0.9504820108 2.4619256564    0.918  2.982  3.5879  0.723    3  0.000  0.464    35.95    22.55    15.08    11.84     9.62  2 -5.42e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.685 0.123 -0.636 -1.466 -1.997 -2.329 -3.082 -3.198
0.0038518 -0.60000 9.95000 0.9504970908 2.4619292042    0.915  3.025  3.5841  0.662    3  0.000  0.464    40.76    25.13    16.72    13.14    10.68  2 -6.42e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.793 0.105 -0.670 -1.515 -2.059 -2.395 -3.172 -3.292
0.0038518 -0.60000 9.95000 0.9505115151 2.4619325976    0.912  3.070  3.5803  0.601    3  0.000  0.464    46.31    28.04    18.56    14.62    11.89  2 -7.65e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -2.904 0.085 -0.707 -1.566 -2.124 -2.465 -3.265 -3.389
0.0038518 -0.60000 9.95000 0.9505248070 2.4619357244    0.908  3.113  3.5765  0.541    3  0.000  0.464    52.53    31.25    20.58    16.24    13.21  1 -9.08e-09      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -3.013 0.072 -0.735 -1.606 -2.177 -2.521 -3.354 -3.482
0.0038518 -0.60000 9.95000 0.9505370259 2.4619385988    0.904  3.156  3.5726  0.480    3  0.000  0.464    59.56    34.81    22.81    18.03    14.67  1 -1.08e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -3.120 0.066 -0.757 -1.640 -2.225 -2.574 -3.440 -3.572
0.0038518 -0.60000 9.95000 0.9505483508 2.4619412627    0.899  3.198  3.5686  0.421    3  0.000  0.464    67.43    38.72    25.25    20.00    16.27  1 -1.27e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -3.224 0.071 -0.769 -1.664 -2.263 -2.615 -3.522 -3.660
0.0038518 -0.60000 9.95000 0.9505589008 2.4619437443    0.895  3.239  3.5646  0.361    3  0.000  0.464    76.35    43.07    27.95    22.17    18.04  1  -1.5e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.832e-04 1.687e-03 -1.000 3.887e-03 -3.328 0.083 -0.772 -1.676 -2.290 -2.645 -3.600 -3.744
0.0038518 -0.60000 9.95000 0.9505686164 2.4619460296    0.889  3.279  3.5606  0.303    3  0.000  0.464    86.26    47.81    30.88    24.54    19.97  1 -1.77e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.833e-04 1.687e-03 -1.000 3.887e-03 -3.428 0.100 -0.772 -1.685 -2.314 -2.671 -3.675 -3.825
0.0038518 -0.60000 9.95000 0.9505777955 2.4619481887    0.884  3.319  3.5567  0.244    3  0.000  0.464    97.40    53.03    34.09    27.14    22.09  0 -2.08e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.833e-04 1.687e-03 -1.000 3.887e-03 -3.527 0.124 -0.760 -1.677 -2.320 -2.679 -3.746 -3.903
0.0038518 -0.60000 9.95000 0.9505866766 2.4619502776    0.877  3.357  3.5528  0.187    3  0.000  0.464   109.75    58.72    37.56    29.96    24.39  0 -2.44e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.833e-04 1.687e-03 -1.000 3.887e-03 -3.623 0.149 -0.748 -1.667 -2.324 -2.684 -3.814 -3.978
0.0038518 -0.60000 9.95000 0.9505894780 2.4619509365    0.875  3.368  3.5517  0.171    3  0.000  0.464   113.40    60.37    38.57    30.78    25.06  0 -2.57e-08      0.00 7.258e-01 2.703e-01 5.867e-04 2.833e-04 1.687e-03 -1.000 3.887e-03 -3.649 0.158 -0.743 -1.662 -2.323 -2.683 -3.831 -3.998
0.0038518 -0.60000 9.95000 0.9505894780 2.4619509365    0.874  1.741  3.7043  2.407    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.199e-04 2.410e-04 1.682e-03 -1.000 3.892e-03 0.417 1.448 1.114 0.685 0.421 0.219 -0.215 -0.273
0.0038518 -0.60000 9.95000 0.9506770372 2.4619715287    0.874  1.753  3.7034  2.392    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.199e-04 2.411e-04 1.682e-03 -1.000 3.891e-03 0.387 1.426 1.090 0.658 0.394 0.190 -0.245 -0.303
0.0038518 -0.60000 9.95000 0.9507575035 2.4619904488    0.874  1.757  3.7032  2.387    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.198e-04 2.411e-04 1.682e-03 -1.000 3.892e-03 0.378 1.419 1.082 0.650 0.385 0.182 -0.254 -0.312
0.0038518 -0.60000 9.95000 0.9508388042 2.4620095615    0.874  1.758  3.7033  2.387    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.198e-04 2.412e-04 1.682e-03 -1.000 3.892e-03 0.374 1.415 1.078 0.646 0.381 0.178 -0.257 -0.316
0.0038518 -0.60000 9.95000 0.9509196877 2.4620285723    0.874  1.758  3.7036  2.388    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.198e-04 2.412e-04 1.682e-03 -1.000 3.892e-03 0.375 1.412 1.076 0.645 0.381 0.177 -0.257 -0.315
0.0038518 -0.60000 9.95000 0.9510025382 2.4620480416    0.874  1.757  3.7041  2.391    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.198e-04 2.413e-04 1.682e-03 -1.000 3.892e-03 0.377 1.411 1.076 0.646 0.382 0.179 -0.254 -0.313
0.0038518 -0.60000 9.95000 0.9510859251 2.4620676331    0.875  1.756  3.7047  2.395    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.197e-04 2.413e-04 1.682e-03 -1.000 3.892e-03 0.381 1.410 1.076 0.647 0.384 0.182 -0.251 -0.309
0.0038518 -0.60000 9.95000 0.9511684775 2.4620870245    0.875  1.754  3.7052  2.399    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.197e-04 2.414e-04 1.682e-03 -1.000 3.892e-03 0.384 1.409 1.076 0.649 0.386 0.185 -0.247 -0.305
0.0038518 -0.60000 9.95000 0.9512522817 2.4621067061    0.875  1.753  3.7058  2.402    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.197e-04 2.414e-04 1.682e-03 -1.000 3.892e-03 0.388 1.408 1.077 0.650 0.389 0.188 -0.243 -0.300
0.0038518 -0.60000 9.95000 0.9513390064 2.4621270693    0.875  1.751  3.7063  2.406    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.196e-04 2.415e-04 1.682e-03 -1.000 3.892e-03 0.392 1.407 1.077 0.652 0.391 0.190 -0.239 -0.297
0.0038518 -0.60000 9.95000 0.9514222741 2.4621466168    0.875  1.750  3.7068  2.409    4  0.000  0.491     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.672e-01 6.196e-04 2.415e-04 1.682e-03 -1.000 3.892e-03 0.394 1.406 1.076 0.652 0.392 0.192 -0.237 -0.294
0.0038518 -0.60000 9.95000 0.9515060186 2.4621662723    0.875  1.749  3.7072  2.412    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.289e-01 2.673e-01 6.196e-04 2.416e-04 1.682e-03 -1.000 3.892e-03 0.396 1.404 1.076 0.653 0.393 0.193 -0.235 -0.292
0.0038518 -0.60000 9.95000 0.9515921474 2.4621864832    0.875  1.749  3.7077  2.414    4  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.673e-01 6.196e-04 2.416e-04 1.682e-03 -1.000 3.892e-03 0.398 1.403 1.075 0.653 0.394 0.195 -0.233 -0.290
